Cnty_ID,Year,Crash_Sev_ID,crash_count
Bosque,2020,Not Injured,105
Bosque,2020,Possible Injury,28
Bosque,2020,Unknown,3
Bosque,2021,Incapacitating Injury,17
Bosque,2021,Killed,3
Bosque,2021,Non-Incapacitating,13
Bosque,2021,Not Injured,123
Bosque,2021,Possible Injury,26
Bosque,2022,Incapacitating Injury,7
Bosque,2022,Killed,5
Bosque,2022,Non-Incapacitating,19
Bosque,2022,Not Injured,110
Bosque,2022,Possible Injury,31
Bosque,2022,Unknown,3
Bosque,2023,Incapacitating Injury,10
Bosque,2023,Killed,6
Bosque,2023,Non-Incapacitating,16
Bosque,2023,Not Injured,116
Bosque,2023,Possible Injury,31
Bosque,2023,Unknown,2
Bosque,2024,Incapacitating Injury,22
Bosque,2024,Killed,3
Bosque,2024,Non-Incapacitating,19
Bosque,2024,Not Injured,145
Bosque,2024,Possible Injury,24
Bosque,2024,Unknown,6
Bowie,2017,Incapacitating Injury,74
Bowie,2017,Killed,15
Bowie,2017,Non-Incapacitating,334
Bowie,2017,Not Injured,1357
Bowie,2017,Possible Injury,404
Bowie,2017,Unknown,54
Bowie,2018,Incapacitating Injury,64
Bowie,2018,Killed,13
Bowie,2018,Non-Incapacitating,276
Bowie,2018,Not Injured,1569
Bowie,2018,Possible Injury,438
Bowie,2018,Unknown,64
Bowie,2019,Incapacitating Injury,38
Bowie,2019,Killed,10
Bowie,2019,Non-Incapacitating,277
Bowie,2019,Not Injured,1462
Bowie,2019,Possible Injury,396
Bowie,2019,Unknown,68
Bowie,2020,Incapacitating Injury,64
Bowie,2020,Killed,17
Bowie,2020,Non-Incapacitating,271
Bowie,2020,Not Injured,1475
Bowie,2020,Possible Injury,363
Bowie,2020,Unknown,49
Bowie,2021,Incapacitating Injury,99
Bowie,2021,Killed,20
Bowie,2021,Non-Incapacitating,325
Bowie,2021,Not Injured,1619
Bowie,2021,Possible Injury,426
Bowie,2021,Unknown,65
Bowie,2022,Incapacitating Injury,66
Bowie,2022,Killed,15
Bowie,2022,Non-Incapacitating,330
Bowie,2022,Not Injured,1589
Bowie,2022,Possible Injury,371
Bowie,2022,Unknown,74
Bowie,2023,Incapacitating Injury,83
Bowie,2023,Killed,15
Bowie,2023,Non-Incapacitating,328
Bowie,2023,Not Injured,1482
Bowie,2023,Possible Injury,348
Bowie,2023,Unknown,43
Bowie,2024,Incapacitating Injury,54
Bowie,2024,Killed,11
Bowie,2024,Non-Incapacitating,359
Bowie,2024,Not Injured,1590
Bowie,2024,Possible Injury,320
Bowie,2024,Unknown,50
Brazoria,2017,Incapacitating Injury,131
Brazoria,2017,Killed,40
Brazoria,2017,Non-Incapacitating,580
Brazoria,2017,Not Injured,4421
Brazoria,2017,Possible Injury,772
Brazoria,2017,Unknown,173
Brazoria,2018,Incapacitating Injury,169
Brazoria,2018,Killed,31
Brazoria,2018,Non-Incapacitating,562
Brazoria,2018,Not Injured,4814
Brazoria,2018,Possible Injury,829
Brazoria,2018,Unknown,238
Brazoria,2019,Incapacitating Injury,141
Brazoria,2019,Killed,44
Brazoria,2019,Non-Incapacitating,580
Brazoria,2019,Not Injured,5321
Brazoria,2019,Possible Injury,885
Brazoria,2019,Unknown,262
Brazoria,2020,Incapacitating Injury,173
Brazoria,2020,Killed,41
Brazoria,2020,Non-Incapacitating,537
Brazoria,2020,Not Injured,4493
Brazoria,2020,Possible Injury,684
Brazoria,2020,Unknown,255
Brazoria,2021,Incapacitating Injury,201
Brazoria,2021,Killed,42
Brazoria,2021,Non-Incapacitating,688
Brazoria,2021,Not Injured,5180
Brazoria,2021,Possible Injury,672
Brazoria,2021,Unknown,274
Brazoria,2022,Incapacitating Injury,214
Brazoria,2022,Killed,37
Brazoria,2022,Non-Incapacitating,676
Brazoria,2022,Not Injured,5047
Brazoria,2022,Possible Injury,681
Brazoria,2022,Unknown,292
Brazoria,2023,Incapacitating Injury,212
Brazoria,2023,Killed,33
Brazoria,2023,Non-Incapacitating,816
Brazoria,2023,Not Injured,5070
Brazoria,2023,Possible Injury,628
Brazoria,2023,Unknown,254
Brazoria,2024,Incapacitating Injury,205
Brazoria,2024,Killed,26
Brazoria,2024,Non-Incapacitating,837
Brazoria,2024,Not Injured,5213
Brazoria,2024,Possible Injury,615
Brazoria,2024,Unknown,227
Brazos,2017,Incapacitating Injury,106
Brazos,2017,Killed,26
Brazos,2017,Non-Incapacitating,709
Brazos,2017,Not Injured,2387
Brazos,2017,Possible Injury,561
Brazos,2017,Unknown,122
Brazos,2018,Incapacitating Injury,69
Brazos,2018,Killed,14
Brazos,2018,Non-Incapacitating,716
Brazos,2018,Not Injured,2392
Brazos,2018,Possible Injury,548
Brazos,2018,Unknown,134
Brazos,2019,Incapacitating Injury,82
Brazos,2019,Killed,16
Brazos,2019,Non-Incapacitating,641
Brazos,2019,Not Injured,2476
Brazos,2019,Possible Injury,520
Brazos,2019,Unknown,117
Brazos,2020,Incapacitating Injury,80
Brazos,2020,Killed,19
Brazos,2020,Non-Incapacitating,545
Brazos,2020,Not Injured,1999
Brazos,2020,Possible Injury,376
Brazos,2020,Unknown,119
Brazos,2021,Incapacitating Injury,109
Brazos,2021,Killed,13
Brazos,2021,Non-Incapacitating,589
Brazos,2021,Not Injured,2474
Brazos,2021,Possible Injury,566
Brazos,2021,Unknown,144
Brazos,2022,Incapacitating Injury,95
Brazos,2022,Killed,16
Brazos,2022,Non-Incapacitating,712
Brazos,2022,Not Injured,2424
Brazos,2022,Possible Injury,516
Brazos,2022,Unknown,116
Brazos,2023,Incapacitating Injury,113
Brazos,2023,Killed,13
Brazos,2023,Non-Incapacitating,620
Brazos,2023,Not Injured,2430
Brazos,2023,Possible Injury,446
Brazos,2023,Unknown,94
Brazos,2024,Incapacitating Injury,100
Brazos,2024,Killed,16
Brazos,2024,Non-Incapacitating,662
Brazos,2024,Not Injured,2355
Brazos,2024,Possible Injury,389
Brazos,2024,Unknown,78
Brewster,2017,Incapacitating Injury,2
Brewster,2017,Non-Incapacitating,7
Brewster,2017,Not Injured,80
Brewster,2017,Possible Injury,6
Brewster,2017,Unknown,3
Brewster,2018,Incapacitating Injury,2
Brewster,2018,Killed,1
Brewster,2018,Non-Incapacitating,10
Brewster,2018,Not Injured,120
Brewster,2018,Possible Injury,8
Brewster,2018,Unknown,7
Brewster,2019,Incapacitating Injury,3
Brewster,2019,Killed,1
Brewster,2019,Non-Incapacitating,11
Brewster,2019,Not Injured,96
Brewster,2019,Possible Injury,8
Brewster,2019,Unknown,1
Brewster,2020,Incapacitating Injury,2
Brewster,2020,Killed,2
Brewster,2020,Non-Incapacitating,12
Brewster,2020,Not Injured,95
Brewster,2020,Possible Injury,6
Brewster,2020,Unknown,4
Brewster,2021,Incapacitating Injury,15
Brewster,2021,Killed,1
Brewster,2021,Non-Incapacitating,13
Brewster,2021,Not Injured,112
Brewster,2021,Possible Injury,11
Brewster,2021,Unknown,4
Brewster,2022,Incapacitating Injury,7
Brewster,2022,Killed,3
Brewster,2022,Non-Incapacitating,11
Brewster,2022,Not Injured,125
Brewster,2022,Possible Injury,14
Brewster,2022,Unknown,13
Brewster,2023,Incapacitating Injury,8
Brewster,2023,Killed,6
Brewster,2023,Non-Incapacitating,13
Brewster,2023,Not Injured,122
Brewster,2023,Possible Injury,9
Brewster,2023,Unknown,4
Brewster,2024,Incapacitating Injury,7
Brewster,2024,Killed,1
Brewster,2024,Non-Incapacitating,11
Brewster,2024,Not Injured,93
Brewster,2024,Possible Injury,14
Brewster,2024,Unknown,1
Briscoe,2017,Incapacitating Injury,4
Briscoe,2017,Non-Incapacitating,4
Briscoe,2017,Not Injured,9
Briscoe,2017,Possible Injury,1
Briscoe,2018,Non-Incapacitating,1
Briscoe,2018,Not Injured,13
Briscoe,2019,Incapacitating Injury,1
Briscoe,2019,Killed,1
Briscoe,2019,Non-Incapacitating,1
Briscoe,2019,Not Injured,11
Briscoe,2020,Incapacitating Injury,3
Briscoe,2020,Non-Incapacitating,1
Briscoe,2020,Not Injured,9
Briscoe,2020,Possible Injury,1
Briscoe,2021,Incapacitating Injury,1
Briscoe,2021,Killed,1
Briscoe,2021,Non-Incapacitating,1
Briscoe,2021,Not Injured,14
Briscoe,2022,Incapacitating Injury,2
Briscoe,2022,Killed,1
Briscoe,2022,Non-Incapacitating,2
Briscoe,2022,Not Injured,13
Briscoe,2023,Non-Incapacitating,2
Briscoe,2023,Not Injured,7
Briscoe,2024,Incapacitating Injury,1
Briscoe,2024,Non-Incapacitating,2
Briscoe,2024,Not Injured,7
Briscoe,2024,Unknown,1
Brooks,2017,Incapacitating Injury,14
Brooks,2017,Killed,1
Brooks,2017,Non-Incapacitating,20
Brooks,2017,Not Injured,145
Brooks,2017,Possible Injury,19
Brooks,2017,Unknown,10
Brooks,2018,Incapacitating Injury,6
Brooks,2018,Killed,4
Brooks,2018,Non-Incapacitating,16
Brooks,2018,Not Injured,158
Brooks,2018,Possible Injury,26
Brooks,2018,Unknown,8
Brooks,2019,Incapacitating Injury,5
Brooks,2019,Killed,3
Brooks,2019,Non-Incapacitating,21
Brooks,2019,Not Injured,172
Brooks,2019,Possible Injury,26
Brooks,2019,Unknown,9
Brooks,2020,Incapacitating Injury,6
Brooks,2020,Killed,4
Brooks,2020,Non-Incapacitating,23
Brooks,2020,Not Injured,141
Brooks,2020,Possible Injury,18
Brooks,2020,Unknown,8
Brooks,2021,Incapacitating Injury,12
Brooks,2021,Killed,3
Brooks,2021,Non-Incapacitating,34
Brooks,2021,Not Injured,145
Brooks,2021,Possible Injury,23
Brooks,2021,Unknown,11
Brooks,2022,Incapacitating Injury,3
Brooks,2022,Killed,4
Brooks,2022,Non-Incapacitating,23
Brooks,2022,Not Injured,109
Brooks,2022,Possible Injury,23
Brooks,2022,Unknown,3
Brooks,2023,Incapacitating Injury,5
Brooks,2023,Killed,1
Brooks,2023,Non-Incapacitating,23
Brooks,2023,Not Injured,145
Brooks,2023,Possible Injury,21
Brooks,2023,Unknown,2
Brooks,2024,Incapacitating Injury,6
Brooks,2024,Killed,1
Brooks,2024,Non-Incapacitating,17
Brooks,2024,Not Injured,149
Brooks,2024,Possible Injury,26
Brooks,2024,Unknown,5
Brown,2017,Incapacitating Injury,24
Brown,2017,Killed,3
Brown,2017,Non-Incapacitating,76
Brown,2017,Not Injured,509
Brown,2017,Possible Injury,124
Brown,2017,Unknown,24
Brown,2018,Incapacitating Injury,22
Brown,2018,Killed,3
Brown,2018,Non-Incapacitating,63
Brown,2018,Not Injured,444
Brown,2018,Possible Injury,132
Brown,2018,Unknown,13
Brown,2019,Incapacitating Injury,21
Brown,2019,Non-Incapacitating,41
Brown,2019,Not Injured,335
Brown,2019,Possible Injury,111
Brown,2019,Unknown,19
Brown,2020,Incapacitating Injury,31
Brown,2020,Killed,7
Brown,2020,Non-Incapacitating,62
Brown,2020,Not Injured,469
Brown,2020,Possible Injury,102
Brown,2020,Unknown,27
Brown,2021,Incapacitating Injury,37
Brown,2021,Killed,5
Brown,2021,Non-Incapacitating,74
Brown,2021,Not Injured,565
Brown,2021,Possible Injury,79
Brown,2021,Unknown,15
Brown,2022,Incapacitating Injury,35
Brown,2022,Killed,7
Brown,2022,Non-Incapacitating,68
Brown,2022,Not Injured,509
Brown,2022,Possible Injury,87
Brown,2022,Unknown,15
Brown,2023,Incapacitating Injury,28
Brown,2023,Killed,6
Brown,2023,Non-Incapacitating,88
Brown,2023,Not Injured,545
Brown,2023,Possible Injury,93
Brown,2023,Unknown,16
Brown,2024,Incapacitating Injury,33
Brown,2024,Killed,11
Brown,2024,Non-Incapacitating,67
Brown,2024,Not Injured,509
Brown,2024,Possible Injury,71
Brown,2024,Unknown,15
Burleson,2017,Incapacitating Injury,13
Burleson,2017,Killed,5
Burleson,2017,Non-Incapacitating,34
Burleson,2017,Not Injured,208
Burleson,2017,Possible Injury,59
Burleson,2017,Unknown,22
Burleson,2018,Incapacitating Injury,17
Burleson,2018,Killed,5
Burleson,2018,Non-Incapacitating,61
Burleson,2018,Not Injured,277
Burleson,2018,Possible Injury,42
Burleson,2018,Unknown,14
Burleson,2019,Incapacitating Injury,17
Burleson,2019,Killed,4
Burleson,2019,Non-Incapacitating,50
Burleson,2019,Not Injured,241
Burleson,2019,Possible Injury,30
Burleson,2019,Unknown,25
Burleson,2020,Incapacitating Injury,10
Burleson,2020,Killed,6
Burleson,2020,Non-Incapacitating,54
Burleson,2020,Not Injured,225
Burleson,2020,Possible Injury,37
Burleson,2020,Unknown,25
Burleson,2021,Incapacitating Injury,16
Burleson,2021,Killed,11
Burleson,2021,Non-Incapacitating,38
Burleson,2021,Not Injured,261
Burleson,2021,Possible Injury,29
Burleson,2021,Unknown,28
Burleson,2022,Incapacitating Injury,23
Burleson,2022,Killed,11
Burleson,2022,Non-Incapacitating,37
Burleson,2022,Not Injured,187
Burleson,2022,Possible Injury,27
Burleson,2022,Unknown,38
Burleson,2023,Incapacitating Injury,31
Burleson,2023,Killed,5
Burleson,2023,Non-Incapacitating,43
Burleson,2023,Not Injured,216
Burleson,2023,Possible Injury,27
Burleson,2023,Unknown,20
Burleson,2024,Incapacitating Injury,21
Burleson,2024,Killed,7
Burleson,2024,Non-Incapacitating,68
Burleson,2024,Not Injured,218
Burleson,2024,Possible Injury,26
Burleson,2024,Unknown,27
Burnet,2017,Incapacitating Injury,39
Burnet,2017,Killed,14
Burnet,2017,Non-Incapacitating,122
Burnet,2017,Not Injured,482
Burnet,2017,Possible Injury,81
Burnet,2017,Unknown,14
Burnet,2018,Incapacitating Injury,41
Burnet,2018,Killed,6
Burnet,2018,Non-Incapacitating,112
Burnet,2018,Not Injured,554
Burnet,2018,Possible Injury,100
Burnet,2018,Unknown,21
Burnet,2019,Incapacitating Injury,55
Burnet,2019,Killed,9
Burnet,2019,Non-Incapacitating,101
Burnet,2019,Not Injured,648
Burnet,2019,Possible Injury,100
Burnet,2019,Unknown,29
Burnet,2020,Incapacitating Injury,45
Burnet,2020,Killed,9
Burnet,2020,Non-Incapacitating,107
Burnet,2020,Not Injured,558
Burnet,2020,Possible Injury,125
Burnet,2020,Unknown,29
Burnet,2021,Incapacitating Injury,43
Burnet,2021,Killed,10
Burnet,2021,Non-Incapacitating,121
Burnet,2021,Not Injured,637
Burnet,2021,Possible Injury,79
Burnet,2021,Unknown,26
Burnet,2022,Incapacitating Injury,51
Burnet,2022,Killed,15
Burnet,2022,Non-Incapacitating,125
Burnet,2022,Not Injured,633
Burnet,2022,Possible Injury,91
Burnet,2022,Unknown,18
Burnet,2023,Incapacitating Injury,61
Burnet,2023,Killed,11
Burnet,2023,Non-Incapacitating,132
Burnet,2023,Not Injured,633
Burnet,2023,Possible Injury,72
Burnet,2023,Unknown,14
Burnet,2024,Incapacitating Injury,39
Burnet,2024,Killed,11
Burnet,2024,Non-Incapacitating,161
Burnet,2024,Not Injured,610
Burnet,2024,Possible Injury,66
Burnet,2024,Unknown,7
Caldwell,2017,Incapacitating Injury,23
Caldwell,2017,Killed,9
Caldwell,2017,Non-Incapacitating,68
Caldwell,2017,Not Injured,539
Caldwell,2017,Possible Injury,135
Caldwell,2017,Unknown,62
Caldwell,2018,Incapacitating Injury,32
Caldwell,2018,Killed,10
Caldwell,2018,Non-Incapacitating,89
Caldwell,2018,Not Injured,564
Caldwell,2018,Possible Injury,109
Caldwell,2018,Unknown,41
Caldwell,2019,Incapacitating Injury,26
Caldwell,2019,Killed,7
Caldwell,2019,Non-Incapacitating,76
Caldwell,2019,Not Injured,610
Caldwell,2019,Possible Injury,110
Caldwell,2019,Unknown,63
Caldwell,2020,Incapacitating Injury,26
Caldwell,2020,Killed,11
Caldwell,2020,Non-Incapacitating,70
Caldwell,2020,Not Injured,523
Caldwell,2020,Possible Injury,118
Caldwell,2020,Unknown,45
Caldwell,2021,Incapacitating Injury,33
Caldwell,2021,Killed,13
Caldwell,2021,Non-Incapacitating,80
Caldwell,2021,Not Injured,528
Caldwell,2021,Possible Injury,77
Caldwell,2021,Unknown,31
Caldwell,2022,Incapacitating Injury,33
Caldwell,2022,Killed,17
Caldwell,2022,Non-Incapacitating,111
Caldwell,2022,Not Injured,643
Caldwell,2022,Possible Injury,95
Caldwell,2022,Unknown,63
Caldwell,2023,Incapacitating Injury,37
Caldwell,2023,Killed,11
Caldwell,2023,Non-Incapacitating,113
Caldwell,2023,Not Injured,573
Caldwell,2023,Possible Injury,108
Caldwell,2023,Unknown,42
Caldwell,2024,Incapacitating Injury,42
Caldwell,2024,Killed,15
Caldwell,2024,Non-Incapacitating,123
Caldwell,2024,Not Injured,627
Caldwell,2024,Possible Injury,108
Caldwell,2024,Unknown,51
Calhoun,2017,Incapacitating Injury,19
Calhoun,2017,Killed,1
Calhoun,2017,Non-Incapacitating,38
Calhoun,2017,Not Injured,271
Calhoun,2017,Possible Injury,28
Calhoun,2017,Unknown,24
Calhoun,2018,Incapacitating Injury,20
Calhoun,2018,Killed,2
Calhoun,2018,Non-Incapacitating,23
Calhoun,2018,Not Injured,300
Calhoun,2018,Possible Injury,58
Calhoun,2018,Unknown,15
Calhoun,2019,Incapacitating Injury,13
Calhoun,2019,Killed,2
Calhoun,2019,Non-Incapacitating,30
Calhoun,2019,Not Injured,336
Calhoun,2019,Possible Injury,49
Calhoun,2019,Unknown,13
Calhoun,2020,Incapacitating Injury,15
Calhoun,2020,Killed,4
Calhoun,2020,Non-Incapacitating,16
Calhoun,2020,Not Injured,269
Calhoun,2020,Possible Injury,47
Calhoun,2020,Unknown,13
Calhoun,2021,Incapacitating Injury,14
Calhoun,2021,Killed,4
Calhoun,2021,Non-Incapacitating,19
Calhoun,2021,Not Injured,289
Calhoun,2021,Possible Injury,41
Calhoun,2021,Unknown,21
Calhoun,2022,Incapacitating Injury,14
Calhoun,2022,Killed,3
Calhoun,2022,Non-Incapacitating,25
Calhoun,2022,Not Injured,230
Calhoun,2022,Possible Injury,33
Calhoun,2022,Unknown,16
Calhoun,2023,Incapacitating Injury,11
Calhoun,2023,Killed,2
Calhoun,2023,Non-Incapacitating,15
Calhoun,2023,Not Injured,193
Calhoun,2023,Possible Injury,21
Calhoun,2023,Unknown,24
Calhoun,2024,Incapacitating Injury,11
Calhoun,2024,Killed,6
Calhoun,2024,Non-Incapacitating,35
Calhoun,2024,Not Injured,166
Calhoun,2024,Possible Injury,27
Calhoun,2024,Unknown,66
Callahan,2017,Incapacitating Injury,10
Callahan,2017,Killed,8
Callahan,2017,Non-Incapacitating,43
Callahan,2017,Not Injured,268
Callahan,2017,Possible Injury,41
Callahan,2017,Unknown,5
Callahan,2018,Incapacitating Injury,11
Callahan,2018,Killed,7
Callahan,2018,Non-Incapacitating,46
Callahan,2018,Not Injured,313
Callahan,2018,Possible Injury,41
Callahan,2018,Unknown,1
Callahan,2019,Incapacitating Injury,8
Callahan,2019,Killed,7
Callahan,2019,Non-Incapacitating,28
Callahan,2019,Not Injured,261
Callahan,2019,Possible Injury,54
Callahan,2019,Unknown,13
Callahan,2020,Incapacitating Injury,12
Callahan,2020,Killed,6
Callahan,2020,Non-Incapacitating,33
Callahan,2020,Not Injured,199
Callahan,2020,Possible Injury,38
Callahan,2020,Unknown,8
Callahan,2021,Incapacitating Injury,13
Callahan,2021,Killed,9
Callahan,2021,Non-Incapacitating,40
Callahan,2021,Not Injured,259
Callahan,2021,Possible Injury,27
Callahan,2021,Unknown,4
Callahan,2022,Incapacitating Injury,10
Callahan,2022,Killed,4
Callahan,2022,Non-Incapacitating,37
Callahan,2022,Not Injured,220
Callahan,2022,Possible Injury,32
Callahan,2022,Unknown,2
Callahan,2023,Incapacitating Injury,11
Callahan,2023,Killed,5
Callahan,2023,Non-Incapacitating,55
Callahan,2023,Not Injured,266
Callahan,2023,Possible Injury,34
Callahan,2023,Unknown,5
Callahan,2024,Incapacitating Injury,11
Callahan,2024,Killed,9
Callahan,2024,Non-Incapacitating,48
Callahan,2024,Not Injured,280
Callahan,2024,Possible Injury,14
Callahan,2024,Unknown,4
Cameron,2017,Incapacitating Injury,144
Cameron,2017,Killed,35
Cameron,2017,Non-Incapacitating,506
Cameron,2017,Not Injured,5845
Cameron,2017,Possible Injury,1711
Cameron,2017,Unknown,540
Cameron,2018,Incapacitating Injury,132
Cameron,2018,Killed,33
Cameron,2018,Non-Incapacitating,546
Cameron,2018,Not Injured,6004
Cameron,2018,Possible Injury,1826
Cameron,2018,Unknown,540
Cameron,2019,Incapacitating Injury,142
Cameron,2019,Killed,19
Cameron,2019,Non-Incapacitating,554
Cameron,2019,Not Injured,6245
Cameron,2019,Possible Injury,1969
Cameron,2019,Unknown,552
Cameron,2020,Incapacitating Injury,113
Cameron,2020,Killed,23
Cameron,2020,Non-Incapacitating,419
Cameron,2020,Not Injured,5163
Cameron,2020,Possible Injury,1448
Cameron,2020,Unknown,524
Cameron,2021,Incapacitating Injury,157
Cameron,2021,Killed,31
Cameron,2021,Non-Incapacitating,749
Cameron,2021,Not Injured,6472
Cameron,2021,Possible Injury,1711
Cameron,2021,Unknown,618
Cameron,2022,Incapacitating Injury,165
Cameron,2022,Killed,33
Cameron,2022,Non-Incapacitating,825
Cameron,2022,Not Injured,6875
Cameron,2022,Possible Injury,1566
Cameron,2022,Unknown,563
Cameron,2023,Incapacitating Injury,150
Cameron,2023,Killed,32
Cameron,2023,Non-Incapacitating,942
Cameron,2023,Not Injured,6894
Cameron,2023,Possible Injury,1499
Cameron,2023,Unknown,579
Cameron,2024,Incapacitating Injury,161
Cameron,2024,Killed,40
Cameron,2024,Non-Incapacitating,999
Cameron,2024,Not Injured,7209
Cameron,2024,Possible Injury,1486
Cameron,2024,Unknown,585
Camp,2017,Incapacitating Injury,13
Camp,2017,Killed,2
Camp,2017,Non-Incapacitating,30
Camp,2017,Not Injured,104
Camp,2017,Possible Injury,28
Camp,2017,Unknown,1
Camp,2018,Incapacitating Injury,11
Camp,2018,Killed,3
Camp,2018,Non-Incapacitating,17
Camp,2018,Not Injured,101
Camp,2018,Possible Injury,31
Camp,2018,Unknown,3
Camp,2019,Incapacitating Injury,6
Camp,2019,Killed,4
Camp,2019,Non-Incapacitating,25
Camp,2019,Not Injured,106
Camp,2019,Possible Injury,19
Camp,2019,Unknown,7
Camp,2020,Incapacitating Injury,8
Camp,2020,Killed,5
Camp,2020,Non-Incapacitating,19
Camp,2020,Not Injured,87
Camp,2020,Possible Injury,19
Camp,2020,Unknown,3
Camp,2021,Incapacitating Injury,7
Camp,2021,Killed,5
Camp,2021,Non-Incapacitating,18
Camp,2021,Not Injured,119
Camp,2021,Possible Injury,28
Camp,2021,Unknown,1
Camp,2022,Incapacitating Injury,6
Camp,2022,Killed,2
Camp,2022,Non-Incapacitating,28
Camp,2022,Not Injured,86
Camp,2022,Possible Injury,28
Camp,2022,Unknown,4
Camp,2023,Incapacitating Injury,8
Camp,2023,Killed,1
Camp,2023,Non-Incapacitating,24
Camp,2023,Not Injured,89
Camp,2023,Possible Injury,27
Camp,2023,Unknown,3
Camp,2024,Incapacitating Injury,10
Camp,2024,Killed,4
Camp,2024,Non-Incapacitating,23
Camp,2024,Not Injured,96
Camp,2024,Possible Injury,22
Camp,2024,Unknown,6
Carson,2017,Incapacitating Injury,5
Carson,2017,Killed,2
Carson,2017,Non-Incapacitating,24
Carson,2017,Not Injured,84
Carson,2017,Possible Injury,6
Carson,2017,Unknown,1
Carson,2018,Incapacitating Injury,6
Carson,2018,Killed,1
Carson,2018,Non-Incapacitating,22
Carson,2018,Not Injured,94
Carson,2018,Possible Injury,7
Carson,2018,Unknown,1
Carson,2019,Incapacitating Injury,7
Carson,2019,Non-Incapacitating,25
Carson,2019,Not Injured,70
Carson,2019,Possible Injury,9
Carson,2019,Unknown,1
Carson,2020,Incapacitating Injury,3
Carson,2020,Killed,10
Carson,2020,Non-Incapacitating,23
Carson,2020,Not Injured,110
Carson,2020,Possible Injury,16
Carson,2020,Unknown,2
Carson,2021,Incapacitating Injury,9
Carson,2021,Killed,2
Carson,2021,Non-Incapacitating,20
